"choice","access","cattle","cons150","cons75","cult","smlstk","wage","indiv_id","choice_id"
1,0,-40,-1,1,-5,0,-4000,260,13
0,-1,-40,0,0,5,0,0,261,3
0,0,40,1,0,0,80,10000,261,5
0,-1,-100,0,-1,0,200,0,261,8
0,-1,100,0,0,0,0,-4000,261,2
0,-1,0,1,-1,0,0,-10000,261,7
1,0,0,0,0,-5,-80,10000,261,4
1,0,0,0,1,5,0,-10000,261,6
0,0,-60,-1,1,5,0,0,261,1
1,0,60,0,-1,-5,80,4000,262,9
1,1,0,-1,0,0,-200,0,262,15
1,0,-60,-1,1,-5,0,4000,262,14
1,0,-40,-1,1,-5,0,-4000,262,13
0,1,-60,0,-1,0,0,6000,262,10
1,0,60,1,0,0,120,0,262,12
1,1,100,0,1,0,-200,0,262,16
1,1,0,1,-1,5,0,-6000,262,11
1,0,-60,-1,1,5,0,0,263,1
0,-1,0,1,-1,0,0,-10000,263,7
1,0,0,0,0,-5,-80,10000,263,4
0,-1,100,0,0,0,0,-4000,263,2
0,0,0,0,1,5,0,-10000,263,6
1,-1,-40,0,0,5,0,0,263,3
0,0,40,1,0,0,80,10000,263,5
1,-1,-100,0,-1,0,200,0,263,8
1,0,-40,-1,1,-5,0,-4000,264,13
0,1,-60,0,-1,0,0,6000,264,10
1,0,-60,-1,1,-5,0,4000,264,14
1,1,0,-1,0,0,-200,0,264,15
0,0,60,0,-1,-5,80,4000,264,9
0,0,60,1,0,0,120,0,264,12
1,1,100,0,1,0,-200,0,264,16
0,1,0,1,-1,5,0,-6000,264,11
0,-1,0,1,-1,0,0,-10000,265,7
1,-1,-100,0,-1,0,200,0,265,8
0,-1,-40,0,0,5,0,0,265,3
1,-1,100,0,0,0,0,-4000,265,2
0,0,0,0,0,-5,-80,10000,265,4
1,0,-60,-1,1,5,0,0,265,1
0,0,40,1,0,0,80,10000,265,5
0,0,0,0,1,5,0,-10000,265,6
1,1,0,-1,0,0,-200,0,266,15
1,1,100,0,1,0,-200,0,266,16
0,0,-40,-1,1,-5,0,-4000,266,13
0,0,-60,-1,1,-5,0,4000,266,14
0,1,0,1,-1,5,0,-6000,266,11
1,1,-60,0,-1,0,0,6000,266,10
1,0,60,1,0,0,120,0,266,12
0,0,60,0,-1,-5,80,4000,266,9
0,0,0,0,0,-5,-80,10000,267,4
0,-1,-100,0,-1,0,200,0,267,8
0,-1,0,1,-1,0,0,-10000,267,7
1,-1,100,0,0,0,0,-4000,267,2
1,0,40,1,0,0,80,10000,267,5
0,-1,-40,0,0,5,0,0,267,3
1,0,0,0,1,5,0,-10000,267,6
1,0,-60,-1,1,5,0,0,267,1
0,1,0,-1,0,0,-200,0,268,15
1,1,100,0,1,0,-200,0,268,16
0,0,-60,-1,1,-5,0,4000,268,14
0,0,60,0,-1,-5,80,4000,268,9
1,0,60,1,0,0,120,0,268,12
1,0,-40,-1,1,-5,0,-4000,268,13
0,1,-60,0,-1,0,0,6000,268,10
0,1,0,1,-1,5,0,-6000,268,11
0,-1,-100,0,-1,0,200,0,269,8
0,0,0,0,0,-5,-80,10000,269,4
1,0,40,1,0,0,80,10000,269,5
0,-1,-40,0,0,5,0,0,269,3
1,0,-60,-1,1,5,0,0,269,1
1,-1,100,0,0,0,0,-4000,269,2
0,-1,0,1,-1,0,0,-10000,269,7
1,0,0,0,1,5,0,-10000,269,6
0,1,-60,0,-1,0,0,6000,270,10
1,0,60,0,-1,-5,80,4000,270,9
1,1,100,0,1,0,-200,0,270,16
0,1,0,1,-1,5,0,-6000,270,11
1,0,60,1,0,0,120,0,270,12
0,1,0,-1,0,0,-200,0,270,15
1,0,-40,-1,1,-5,0,-4000,270,13
1,0,-60,-1,1,-5,0,4000,270,14
0,-1,-40,0,0,5,0,0,271,3
1,-1,100,0,0,0,0,-4000,271,2
1,0,0,0,1,5,0,-10000,271,6
1,0,40,1,0,0,80,10000,271,5
1,0,-60,-1,1,5,0,0,271,1
0,-1,0,1,-1,0,0,-10000,271,7
0,0,0,0,0,-5,-80,10000,271,4
0,-1,-100,0,-1,0,200,0,271,8
0,1,-60,0,-1,0,0,6000,272,10
0,1,0,1,-1,5,0,-6000,272,11
1,0,60,1,0,0,120,0,272,12
0,0,60,0,-1,-5,80,4000,272,9
1,0,-40,-1,1,-5,0,-4000,272,13
0,0,-60,-1,1,-5,0,4000,272,14
1,1,100,0,1,0,-200,0,272,16
0,1,0,-1,0,0,-200,0,272,15
1,-1,100,0,0,0,0,-4000,273,2
1,0,0,0,1,5,0,-10000,273,6
0,-1,0,1,-1,0,0,-10000,273,7
0,-1,-40,0,0,5,0,0,273,3
1,0,-60,-1,1,5,0,0,273,1
0,-1,-100,0,-1,0,200,0,273,8
0,0,0,0,0,-5,-80,10000,273,4
1,0,40,1,0,0,80,10000,273,5
0,1,0,1,-1,5,0,-6000,274,11
1,0,-40,-1,1,-5,0,-4000,274,13
1,0,60,0,-1,-5,80,4000,274,9
1,0,60,1,0,0,120,0,274,12
1,1,100,0,1,0,-200,0,274,16
0,1,0,-1,0,0,-200,0,274,15
0,0,-60,-1,1,-5,0,4000,274,14
0,1,-60,0,-1,0,0,6000,274,10
0,-1,0,1,-1,0,0,-10000,275,7
0,0,-60,-1,1,5,0,0,275,1
0,-1,-100,0,-1,0,200,0,275,8
1,0,0,0,1,5,0,-10000,275,6
0,0,0,0,0,-5,-80,10000,275,4
1,-1,100,0,0,0,0,-4000,275,2
1,0,40,1,0,0,80,10000,275,5
0,-1,-40,0,0,5,0,0,275,3
0,1,0,1,-1,5,0,-6000,276,11
0,0,60,0,-1,-5,80,4000,276,9
1,0,-40,-1,1,-5,0,-4000,276,13
1,0,60,1,0,0,120,0,276,12
1,1,100,0,1,0,-200,0,276,16
0,1,0,-1,0,0,-200,0,276,15
0,0,-60,-1,1,-5,0,4000,276,14
0,1,-60,0,-1,0,0,6000,276,10
0,1,-60,0,-1,0,0,6000,277,10
0,0,-60,-1,1,-5,0,4000,277,14
1,1,0,-1,0,0,-200,0,277,15
0,0,60,0,-1,-5,80,4000,277,9
1,0,-40,-1,1,-5,0,-4000,277,13
0,0,60,1,0,0,120,0,277,12
0,1,100,0,1,0,-200,0,277,16
1,1,0,1,-1,5,0,-6000,277,11
1,0,0,0,0,-5,-80,10000,278,4
1,-1,0,1,-1,0,0,-10000,278,7
1,0,0,0,1,5,0,-10000,278,6
0,-1,-100,0,-1,0,200,0,278,8
1,-1,-40,0,0,5,0,0,278,3
0,0,40,1,0,0,80,10000,278,5
0,0,-60,-1,1,5,0,0,278,1
0,-1,100,0,0,0,0,-4000,278,2
1,0,-40,-1,1,-5,0,-4000,279,13
1,0,60,1,0,0,120,0,279,12
0,1,100,0,1,0,-200,0,279,16
0,1,-60,0,-1,0,0,6000,279,10
0,1,0,1,-1,5,0,-6000,279,11
0,0,-60,-1,1,-5,0,4000,279,14
0,0,60,0,-1,-5,80,4000,279,9
1,1,0,-1,0,0,-200,0,279,15
0,0,0,0,1,5,0,-10000,280,6
1,0,0,0,0,-5,-80,10000,280,4
0,-1,-40,0,0,5,0,0,280,3
1,0,40,1,0,0,80,10000,280,5
1,0,-60,-1,1,5,0,0,280,1
0,-1,-100,0,-1,0,200,0,280,8
1,-1,0,1,-1,0,0,-10000,280,7
0,-1,100,0,0,0,0,-4000,280,2
0,1,-60,0,-1,0,0,6000,281,10
0,0,-60,-1,1,-5,0,4000,281,14
0,0,60,0,-1,-5,80,4000,281,9
1,1,0,-1,0,0,-200,0,281,15
1,0,60,1,0,0,120,0,281,12
1,0,-40,-1,1,-5,0,-4000,281,13
0,1,100,0,1,0,-200,0,281,16
0,1,0,1,-1,5,0,-6000,281,11
1,-1,-40,0,0,5,0,0,282,3
1,0,-60,-1,1,5,0,0,282,1
1,-1,100,0,0,0,0,-4000,282,2
1,0,0,0,1,5,0,-10000,282,6
0,-1,0,1,-1,0,0,-10000,282,7
1,0,40,1,0,0,80,10000,282,5
0,-1,-100,0,-1,0,200,0,282,8
0,0,0,0,0,-5,-80,10000,282,4
1,0,-60,-1,1,-5,0,4000,283,14
1,1,0,-1,0,0,-200,0,283,15
0,0,-40,-1,1,-5,0,-4000,283,13
0,0,60,1,0,0,120,0,283,12
1,1,100,0,1,0,-200,0,283,16
1,1,-60,0,-1,0,0,6000,283,10
0,1,0,1,-1,5,0,-6000,283,11
0,0,60,0,-1,-5,80,4000,283,9
1,-1,-100,0,-1,0,200,0,284,8
0,0,0,0,1,5,0,-10000,284,6
0,-1,0,1,-1,0,0,-10000,284,7
0,0,0,0,0,-5,-80,10000,284,4
0,0,-60,-1,1,5,0,0,284,1
0,-1,-40,0,0,5,0,0,284,3
1,0,40,1,0,0,80,10000,284,5
1,-1,100,0,0,0,0,-4000,284,2
0,0,60,1,0,0,120,0,285,12
1,0,-60,-1,1,-5,0,4000,285,14
1,0,-40,-1,1,-5,0,-4000,285,13
1,1,0,-1,0,0,-200,0,285,15
0,1,-60,0,-1,0,0,6000,285,10
1,1,100,0,1,0,-200,0,285,16
1,1,0,1,-1,5,0,-6000,285,11
1,0,60,0,-1,-5,80,4000,285,9
0,0,40,1,0,0,80,10000,286,5
1,0,-60,-1,1,5,0,0,286,1
0,-1,-40,0,0,5,0,0,286,3
0,-1,0,1,-1,0,0,-10000,286,7
0,-1,-100,0,-1,0,200,0,286,8
1,-1,100,0,0,0,0,-4000,286,2
1,0,0,0,1,5,0,-10000,286,6
0,0,0,0,0,-5,-80,10000,286,4
1,0,-60,-1,1,-5,0,4000,287,14
0,1,0,-1,0,0,-200,0,287,15
0,1,-60,0,-1,0,0,6000,287,10
0,0,60,1,0,0,120,0,287,12
0,1,0,1,-1,5,0,-6000,287,11
1,1,100,0,1,0,-200,0,287,16
0,0,60,0,-1,-5,80,4000,287,9
1,0,-40,-1,1,-5,0,-4000,287,13
0,0,-60,-1,1,5,0,0,288,1
0,-1,0,1,-1,0,0,-10000,288,7
0,-1,100,0,0,0,0,-4000,288,2
1,0,40,1,0,0,80,10000,288,5
1,-1,-40,0,0,5,0,0,288,3
0,-1,-100,0,-1,0,200,0,288,8
1,0,0,0,0,-5,-80,10000,288,4
1,0,0,0,1,5,0,-10000,288,6
1,1,-60,0,-1,0,0,6000,289,10
1,1,0,-1,0,0,-200,0,289,15
1,1,100,0,1,0,-200,0,289,16
1,0,-60,-1,1,-5,0,4000,289,14
1,0,60,0,-1,-5,80,4000,289,9
0,1,0,1,-1,5,0,-6000,289,11
0,0,60,1,0,0,120,0,289,12
1,0,-40,-1,1,-5,0,-4000,289,13
1,-1,0,1,-1,0,0,-10000,290,7
1,0,-60,-1,1,5,0,0,290,1
1,0,0,0,0,-5,-80,10000,290,4
0,-1,-40,0,0,5,0,0,290,3
1,0,0,0,1,5,0,-10000,290,6
0,-1,100,0,0,0,0,-4000,290,2
0,0,40,1,0,0,80,10000,290,5
0,-1,-100,0,-1,0,200,0,290,8
0,0,-60,-1,1,-5,0,4000,291,14
0,1,0,-1,0,0,-200,0,291,15
1,0,60,0,-1,-5,80,4000,291,9
0,1,-60,0,-1,0,0,6000,291,10
0,0,60,1,0,0,120,0,291,12
0,1,100,0,1,0,-200,0,291,16
0,1,0,1,-1,5,0,-6000,291,11
0,0,-40,-1,1,-5,0,-4000,291,13
1,0,0,0,1,5,0,-10000,292,6
1,0,40,1,0,0,80,10000,292,5
0,-1,-40,0,0,5,0,0,292,3
1,0,-60,-1,1,5,0,0,292,1
0,-1,0,1,-1,0,0,-10000,292,7
1,-1,100,0,0,0,0,-4000,292,2
0,-1,-100,0,-1,0,200,0,292,8
0,0,0,0,0,-5,-80,10000,292,4
0,1,0,1,-1,5,0,-6000,293,11
0,0,60,0,-1,-5,80,4000,293,9
1,1,100,0,1,0,-200,0,293,16
0,1,0,-1,0,0,-200,0,293,15
1,0,-60,-1,1,-5,0,4000,293,14
0,1,-60,0,-1,0,0,6000,293,10
1,0,60,1,0,0,120,0,293,12
0,0,-40,-1,1,-5,0,-4000,293,13
1,0,0,0,1,5,0,-10000,294,6
1,-1,100,0,0,0,0,-4000,294,2
0,0,-60,-1,1,5,0,0,294,1
0,0,0,0,0,-5,-80,10000,294,4
1,0,40,1,0,0,80,10000,294,5
0,-1,-100,0,-1,0,200,0,294,8
0,-1,0,1,-1,0,0,-10000,294,7
0,-1,-40,0,0,5,0,0,294,3
0,1,0,1,-1,5,0,-6000,295,11
0,1,0,-1,0,0,-200,0,295,15
0,0,60,0,-1,-5,80,4000,295,9
0,1,-60,0,-1,0,0,6000,295,10
1,0,60,1,0,0,120,0,295,12
1,0,-60,-1,1,-5,0,4000,295,14
1,1,100,0,1,0,-200,0,295,16
0,0,-40,-1,1,-5,0,-4000,295,13
0,-1,-100,0,-1,0,200,0,296,8
0,0,0,0,0,-5,-80,10000,296,4
1,0,40,1,0,0,80,10000,296,5
1,-1,100,0,0,0,0,-4000,296,2
0,-1,-40,0,0,5,0,0,296,3
1,0,-60,-1,1,5,0,0,296,1
1,0,0,0,1,5,0,-10000,296,6
0,-1,0,1,-1,0,0,-10000,296,7
1,0,60,1,0,0,120,0,297,12
0,0,-40,-1,1,-5,0,-4000,297,13
0,0,60,0,-1,-5,80,4000,297,9
1,1,0,1,-1,5,0,-6000,297,11
0,1,-60,0,-1,0,0,6000,297,10
0,1,0,-1,0,0,-200,0,297,15
1,1,100,0,1,0,-200,0,297,16
0,0,-60,-1,1,-5,0,4000,297,14
0,-1,-100,0,-1,0,200,0,298,8
0,0,0,0,0,-5,-80,10000,298,4
0,-1,-40,0,0,5,0,0,298,3
1,-1,100,0,0,0,0,-4000,298,2
0,0,-60,-1,1,5,0,0,298,1
1,0,0,0,1,5,0,-10000,298,6
1,0,40,1,0,0,80,10000,298,5
0,-1,0,1,-1,0,0,-10000,298,7
1,0,60,1,0,0,120,0,299,12
0,1,-60,0,-1,0,0,6000,299,10
0,0,-40,-1,1,-5,0,-4000,299,13
1,1,0,1,-1,5,0,-6000,299,11
0,1,0,-1,0,0,-200,0,299,15
0,0,60,0,-1,-5,80,4000,299,9
1,1,100,0,1,0,-200,0,299,16
0,0,-60,-1,1,-5,0,4000,299,14
0,-1,-100,0,-1,0,200,0,300,8
0,0,0,0,0,-5,-80,10000,300,4
1,-1,100,0,0,0,0,-4000,300,2
0,-1,-40,0,0,5,0,0,300,3
1,0,0,0,1,5,0,-10000,300,6
1,0,-60,-1,1,5,0,0,300,1
0,-1,0,1,-1,0,0,-10000,300,7
1,0,40,1,0,0,80,10000,300,5
0,1,-60,0,-1,0,0,6000,301,10
0,0,-40,-1,1,-5,0,-4000,301,13
0,1,0,-1,0,0,-200,0,301,15
1,1,100,0,1,0,-200,0,301,16
0,0,60,0,-1,-5,80,4000,301,9
1,0,60,1,0,0,120,0,301,12
1,0,-60,-1,1,-5,0,4000,301,14
0,1,0,1,-1,5,0,-6000,301,11
0,-1,0,1,-1,0,0,-10000,302,7
0,0,0,0,0,-5,-80,10000,302,4
1,-1,100,0,0,0,0,-4000,302,2
1,0,-60,-1,1,5,0,0,302,1
1,-1,-100,0,-1,0,200,0,302,8
0,-1,-40,0,0,5,0,0,302,3
1,0,0,0,1,5,0,-10000,302,6
1,0,40,1,0,0,80,10000,302,5
0,1,100,0,1,0,-200,0,303,16
1,0,-60,-1,1,-5,0,4000,303,14
1,0,60,1,0,0,120,0,303,12
1,1,0,-1,0,0,-200,0,303,15
1,0,60,0,-1,-5,80,4000,303,9
1,0,-40,-1,1,-5,0,-4000,303,13
1,1,-60,0,-1,0,0,6000,303,10
0,1,0,1,-1,5,0,-6000,303,11
1,-1,100,0,0,0,0,-4000,304,2
1,0,-60,-1,1,5,0,0,304,1
0,-1,-100,0,-1,0,200,0,304,8
0,-1,0,1,-1,0,0,-10000,304,7
0,0,0,0,1,5,0,-10000,304,6
0,0,0,0,0,-5,-80,10000,304,4
0,-1,-40,0,0,5,0,0,304,3
1,0,40,1,0,0,80,10000,304,5
1,0,-60,-1,1,-5,0,4000,305,14
1,1,100,0,1,0,-200,0,305,16
0,0,-40,-1,1,-5,0,-4000,305,13
0,1,0,1,-1,5,0,-6000,305,11
1,1,0,-1,0,0,-200,0,305,15
1,1,-60,0,-1,0,0,6000,305,10
0,0,60,0,-1,-5,80,4000,305,9
0,0,60,1,0,0,120,0,305,12
0,0,0,0,1,5,0,-10000,306,6
1,0,40,1,0,0,80,10000,306,5
1,0,-60,-1,1,5,0,0,306,1
0,-1,0,1,-1,0,0,-10000,306,7
0,-1,-40,0,0,5,0,0,306,3
0,-1,100,0,0,0,0,-4000,306,2
0,0,0,0,0,-5,-80,10000,306,4
0,-1,-100,0,-1,0,200,0,306,8
1,0,-60,-1,1,-5,0,4000,307,14
1,1,100,0,1,0,-200,0,307,16
0,1,0,-1,0,0,-200,0,307,15
1,0,60,1,0,0,120,0,307,12
1,0,-40,-1,1,-5,0,-4000,307,13
1,1,-60,0,-1,0,0,6000,307,10
0,1,0,1,-1,5,0,-6000,307,11
0,0,60,0,-1,-5,80,4000,307,9
1,-1,-40,0,0,5,0,0,308,3
0,-1,0,1,-1,0,0,-10000,308,7
1,0,40,1,0,0,80,10000,308,5
0,-1,-100,0,-1,0,200,0,308,8
1,0,-60,-1,1,5,0,0,308,1
1,0,0,0,1,5,0,-10000,308,6
1,-1,100,0,0,0,0,-4000,308,2
0,0,0,0,0,-5,-80,10000,308,4
1,1,100,0,1,0,-200,0,309,16
0,1,-60,0,-1,0,0,6000,309,10
0,1,0,1,-1,5,0,-6000,309,11
1,1,0,-1,0,0,-200,0,309,15
1,0,-40,-1,1,-5,0,-4000,309,13
0,0,60,0,-1,-5,80,4000,309,9
1,0,-60,-1,1,-5,0,4000,309,14
0,0,60,1,0,0,120,0,309,12
0,-1,0,1,-1,0,0,-10000,310,7
1,0,0,0,1,5,0,-10000,310,6
0,-1,100,0,0,0,0,-4000,310,2
0,-1,-40,0,0,5,0,0,310,3
1,0,-60,-1,1,5,0,0,310,1
0,-1,-100,0,-1,0,200,0,310,8
1,0,40,1,0,0,80,10000,310,5
0,0,0,0,0,-5,-80,10000,310,4
1,1,0,1,-1,5,0,-6000,311,11
1,0,60,1,0,0,120,0,311,12
0,0,60,0,-1,-5,80,4000,311,9
0,1,0,-1,0,0,-200,0,311,15
1,1,-60,0,-1,0,0,6000,311,10
0,0,-40,-1,1,-5,0,-4000,311,13
0,1,100,0,1,0,-200,0,311,16
0,0,-60,-1,1,-5,0,4000,311,14
0,-1,-100,0,-1,0,200,0,312,8
0,-1,-40,0,0,5,0,0,312,3
1,0,0,0,1,5,0,-10000,312,6
1,0,-60,-1,1,5,0,0,312,1
0,-1,0,1,-1,0,0,-10000,312,7
1,-1,100,0,0,0,0,-4000,312,2
1,0,40,1,0,0,80,10000,312,5
0,0,0,0,0,-5,-80,10000,312,4
0,1,0,1,-1,5,0,-6000,313,11
0,1,-60,0,-1,0,0,6000,313,10
0,0,60,0,-1,-5,80,4000,313,9
1,1,100,0,1,0,-200,0,313,16
1,0,60,1,0,0,120,0,313,12
0,0,-40,-1,1,-5,0,-4000,313,13
0,0,-60,-1,1,-5,0,4000,313,14
1,1,0,-1,0,0,-200,0,313,15
0,0,0,0,0,-5,-80,10000,314,4
0,-1,0,1,-1,0,0,-10000,314,7
0,-1,-100,0,-1,0,200,0,314,8
1,0,0,0,1,5,0,-10000,314,6
0,-1,-40,0,0,5,0,0,314,3
1,-1,100,0,0,0,0,-4000,314,2
1,0,-60,-1,1,5,0,0,314,1
1,0,40,1,0,0,80,10000,314,5
1,1,0,1,-1,5,0,-6000,315,11
1,1,100,0,1,0,-200,0,315,16
1,0,60,1,0,0,120,0,315,12
0,0,60,0,-1,-5,80,4000,315,9
0,0,-60,-1,1,-5,0,4000,315,14
0,1,-60,0,-1,0,0,6000,315,10
0,1,0,-1,0,0,-200,0,315,15
0,0,-40,-1,1,-5,0,-4000,315,13
0,-1,-40,0,0,5,0,0,316,3
0,-1,-100,0,-1,0,200,0,316,8
1,0,0,0,1,5,0,-10000,316,6
1,-1,100,0,0,0,0,-4000,316,2
1,0,-60,-1,1,5,0,0,316,1
0,0,0,0,0,-5,-80,10000,316,4
1,0,40,1,0,0,80,10000,316,5
0,-1,0,1,-1,0,0,-10000,316,7
0,0,-40,-1,1,-5,0,-4000,317,13
0,0,-60,-1,1,-5,0,4000,317,14
0,0,60,0,-1,-5,80,4000,317,9
1,1,0,-1,0,0,-200,0,317,15
1,1,100,0,1,0,-200,0,317,16
0,1,0,1,-1,5,0,-6000,317,11
0,1,-60,0,-1,0,0,6000,317,10
1,0,60,1,0,0,120,0,317,12
0,-1,-100,0,-1,0,200,0,318,8
1,-1,100,0,0,0,0,-4000,318,2
1,0,0,0,1,5,0,-10000,318,6
0,-1,-40,0,0,5,0,0,318,3
0,0,-60,-1,1,5,0,0,318,1
1,0,40,1,0,0,80,10000,318,5
0,-1,0,1,-1,0,0,-10000,318,7
0,0,0,0,0,-5,-80,10000,318,4
0,1,0,-1,0,0,-200,0,319,15
0,0,-40,-1,1,-5,0,-4000,319,13
0,0,60,0,-1,-5,80,4000,319,9
1,1,0,1,-1,5,0,-6000,319,11
1,1,100,0,1,0,-200,0,319,16
1,0,-60,-1,1,-5,0,4000,319,14
1,0,60,1,0,0,120,0,319,12
0,1,-60,0,-1,0,0,6000,319,10
1,0,0,0,1,5,0,-10000,320,6
1,0,40,1,0,0,80,10000,320,5
0,-1,-100,0,-1,0,200,0,320,8
0,-1,0,1,-1,0,0,-10000,320,7
0,-1,-40,0,0,5,0,0,320,3
1,0,-60,-1,1,5,0,0,320,1
0,0,0,0,0,-5,-80,10000,320,4
1,-1,100,0,0,0,0,-4000,320,2
0,1,0,-1,0,0,-200,0,321,15
1,1,0,1,-1,5,0,-6000,321,11
1,1,100,0,1,0,-200,0,321,16
0,0,60,0,-1,-5,80,4000,321,9
0,0,-60,-1,1,-5,0,4000,321,14
0,0,-40,-1,1,-5,0,-4000,321,13
0,1,-60,0,-1,0,0,6000,321,10
1,0,60,1,0,0,120,0,321,12
0,-1,-40,0,0,5,0,0,322,3
0,0,0,0,1,5,0,-10000,322,6
1,0,40,1,0,0,80,10000,322,5
1,0,-60,-1,1,5,0,0,322,1
0,-1,-100,0,-1,0,200,0,322,8
0,-1,0,1,-1,0,0,-10000,322,7
0,-1,100,0,0,0,0,-4000,322,2
0,0,0,0,0,-5,-80,10000,322,4
0,0,60,1,0,0,120,0,323,12
1,1,-60,0,-1,0,0,6000,323,10
1,0,-40,-1,1,-5,0,-4000,323,13
1,0,60,0,-1,-5,80,4000,323,9
1,1,0,1,-1,5,0,-6000,323,11
1,0,-60,-1,1,-5,0,4000,323,14
1,1,0,-1,0,0,-200,0,323,15
1,1,100,0,1,0,-200,0,323,16
0,-1,-40,0,0,5,0,0,324,3
1,0,40,1,0,0,80,10000,324,5
0,-1,100,0,0,0,0,-4000,324,2
0,0,-60,-1,1,5,0,0,324,1
1,-1,0,1,-1,0,0,-10000,324,7
1,0,0,0,1,5,0,-10000,324,6
0,-1,-100,0,-1,0,200,0,324,8
0,0,0,0,0,-5,-80,10000,324,4
